Exchange rate
About these rates
These rates are mid rates and are included here to be able to calculate an indicative total value for multi-currency accounts. The rates are explicitly not buy or sell rates.
Exchange Rates
Base Currency,Target Currency,Symbol,Currency Description,Exponent,Exchange Rate,Exchange Rate (Platform Settlement),Valid From
THB,BND,,Brunei Dollar,2,0.03759467719459997,0.03992012114478141,2026-07-08T02:00:00Z
THB,BOB,,Bolivia Boliviano,2,0.28647730045718234,0.30419754584628644,2026-07-08T02:00:00Z
THB,BRL,R$,Brazilian Real,2,0.1499481089515014,0.15922324971138807,2026-07-08T02:00:00Z
THB,BSD,,Bahamian Dollar,2,0.029068036243618686,0.03086605910404871,2026-07-08T02:00:00Z
THB,BTN,Nu.,Bhutan Ngultrum,2,2.7605181618669743,2.9312718626010144,2026-07-08T02:00:00Z
THB,BWP,,Botswana Pula,2,0.4097322968257283,0.43507656260876304,2026-07-08T02:00:00Z
THB,BYN,Br,Belarusian Ruble,2,0.0838612272344606,0.08904851964071589,2026-07-08T02:00:00Z
THB,BYR,Br,Belarusian Ruble,0,838.6122723446059,890.4851964071589,2026-07-08T02:00:00Z
THB,BZD,,Belize Dollar,2,0.05813607248723737,0.06173211820809742,2026-07-08T02:00:00Z
THB,CAD,$,Canadian Dollar,2,0.04128280293090518,0.04307030573822273,2026-07-08T02:00:00Z
THB,CHF,,Swiss Franc,2,0.02351100534145518,0.024529007634590354,2026-07-08T02:00:00Z
THB,CLP,$,Chilean Peso,2,27.023972495511575,28.69555842306899,2026-07-08T02:00:00Z
THB,CNY,¥,Yuan Renminbi,2,0.19753575964371034,0.20975446642579554,2026-07-08T02:00:00Z
THB,COP,₱,Colombian Peso,2,96.63670241646014,102.61423040098344,2026-07-08T02:00:00Z
THB,CRC,,Costa Rican Colon,2,13.13876129986354,13.951468184391183,2026-07-08T02:00:00Z
THB,CUP,,Cuban Peso,2,0.6976328698468486,0.7407854184971692,2026-07-08T02:00:00Z
THB,CVE,,Cape Verdi Escudo,0,2.8233800801940627,2.998022147010191,2026-07-08T02:00:00Z
THB,CZK,,Czech Koruna,2,0.6175030831241799,0.6556991501215519,2026-07-08T02:00:00Z
THB,DJF,,Djibouti Franc,0,5.176292369481077,5.496475402644855,2026-07-08T02:00:00Z
THB,DKK,kr,Danish Krone,2,0.19046653349146248,0.19871353803439176,2026-07-08T02:00:00Z
THB,DOP,,Dominican Republic Peso,2,1.7129808918535914,1.818938472792989,2026-07-08T02:00:00Z
THB,DZD,,Algerian Dinar,2,3.867149525284245,4.10635465055956,2026-07-08T02:00:00Z
THB,EEK,,Estonian Krone,2,0.3986640977248579,0.4233237326356739,2026-07-08T02:00:00Z
THB,EGP,£,Egyptian Pound,2,1.4188111420627447,1.50657265600477,2026-07-08T02:00:00Z
THB,ETB,,Ethiopian Birr,2,4.620655907581137,4.906469675060382,2026-07-08T02:00:00Z
THB,EUR,€,Euro,2,0.025479279698136206,0.026582506241766845,2026-07-08T02:00:00Z
THB,FJD,$,Fiji Dollar,2,0.06573908954916122,0.06980542498519182,2026-07-08T02:00:00Z
THB,FKP,,Falkland Islands Pound,2,0.021733924286691804,0.023078290737415012,2026-07-08T02:00:00Z
THB,GBP,£,Pound Sterling,2,0.02176822261010267,0.022710764207653507,2026-07-08T02:00:00Z
THB,GEL,,Georgian Lari,2,0.07650663314959358,0.08123900221039318,2026-07-08T02:00:00Z
THB,GHC,,Ghanaian Cedi (2nd),0,3306.4843453466824,3511.009150213488,2026-07-08T02:00:00Z
THB,GHS,GH₵,Ghanaian Cedi (3rd),2,0.33064843453466825,0.3511009150213488,2026-07-08T02:00:00Z
THB,GIP,,Gibraltar Pound,2,0.021733924286691804,0.023078290737415012,2026-07-08T02:00:00Z
THB,GMD,,Gambia Delasi,2,2.1365063967439055,2.2686614315940443,2026-07-08T02:00:00Z
THB,GNF,,Guinea Franc,0,254.9438292336647,270.7135506295615,2026-07-08T02:00:00Z
THB,GTQ,,Guatemala Quetzal,2,0.2215181316595811,0.23522028413336962,2026-07-08T02:00:00Z
THB,GYD,,Guyanese Dollar,2,6.080456751680779,6.456567478588869,2026-07-08T02:00:00Z
THB,HKD,$,Hong Kong Dollar,2,0.22796821131516426,0.23783899984633633,2026-07-08T02:00:00Z
THB,HNL,,Honduras Lempira,2,0.7781524895488986,0.8262856332323357,2026-07-08T02:00:00Z
THB,HRK,,Croatia Kuna,2,0.19197363288560723,0.2038482905898716,2026-07-08T02:00:00Z
THB,HTG,,Haitian Gourde,2,3.7924047843257775,4.026986523562424,2026-07-08T02:00:00Z
THB,HUF,Ft,Hungarian Forint,2,9.055336004717606,9.615459881298076,2026-07-08T02:00:00Z
THB,IDR,,Indonesian Rupiah,0,522.4979705885057,554.8174326867638,2026-07-08T02:00:00Z
THB,ILS,₪,New Israeli Scheqel,2,0.08852775731117424,0.0940037010623809,2026-07-08T02:00:00Z
THB,INR,₨,Indian Rupee,2,2.7605181618669743,2.9312718626010144,2026-07-08T02:00:00Z
THB,IQD,,Iraqi Dinar,3,38.07971075081133,40.43515677663471,2026-07-08T02:00:00Z
THB,ISK,,Iceland Krona,2,3.6586487576224416,3.8849569281970258,2026-07-08T02:00:00Z
THB,JMD,,Jamaican Dollar,2,4.60263568701463,4.887334801675329,2026-07-08T02:00:00Z
THB,JOD,,Jordanian Dinar,3,0.020608915383837467,0.021883693655002673,2026-07-08T02:00:00Z
THB,JPY,¥,Japanese Yen,0,4.718614820272576,4.922925977439018,2026-07-08T02:00:00Z
THB,KES,,Kenyan Shilling,2,3.757044639960704,3.989439153772707,2026-07-08T02:00:00Z
THB,KGS,,Kyrgyzstan Som,2,2.542000215391849,2.699237342117118,2026-07-08T02:00:00Z
THB,KHR,,Cambodia Riel,2,117.99454428206876,125.29317588714518,2026-07-08T02:00:00Z
THB,KMF,,Comoro Franc,0,12.534985178676733,13.31034508663612,2026-07-08T02:00:00Z
THB,KRW,₩,South-Korean Won,0,44.106386131917006,46.83461620193249,2026-07-08T02:00:00Z
THB,KWD,,Kuwaiti Dinar,3,0.009013295193215682,0.009570818607229024,2026-07-08T02:00:00Z
THB,KYD,,Cayman Islands Dollar,2,0.023835866157606418,0.025310249631272798,2026-07-08T02:00:00Z
THB,KZT,8,Kazakhstani Tenge,2,13.678691441982762,14.524796067260047,2026-07-08T02:00:00Z
THB,LAK,,Laos Kip,2,655.6837837518372,696.2415435715384,2026-07-08T02:00:00Z
THB,LBP,£,Lebanese Pound,2,2603.0428367106515,2764.055795682444,2026-07-08T02:00:00Z
THB,LKR,₨,Sri Lanka Rupee,2,9.734013564433027,10.336117496253628,2026-07-08T02:00:00Z
THB,LTL,,Lithunianian Litas,2,0.08797485694172469,0.09341660067007879,2026-07-08T02:00:00Z
THB,LVL,,Latvian Lats,2,0.017906837771850124,0.01901447722165529,2026-07-08T02:00:00Z
THB,LYD,,Libyan Dinar,3,0.18649621326682453,0.19803206151013325,2026-07-08T02:00:00Z
THB,MAD,,Moroccan Dirham,2,0.272237185826691,0.28907659938298114,2026-07-08T02:00:00Z
THB,MDL,,Moldovia Leu,2,0.5078186059156583,0.5392300660753898,2026-07-08T02:00:00Z
THB,MKD,ден,Macedonian Denar,2,1.5682216382126155,1.6652250385144267,2026-07-08T02:00:00Z
THB,MMK,,Myanmar Kyat,2,106.51256167890065,113.10096755594606,2026-07-08T02:00:00Z
THB,MNT,,Mongolia Tugrik,2,104.15079297034553,110.59311006129475,2026-07-08T02:00:00Z
THB,MOP,,Macau Pataca,2,0.23480812395012893,0.24933233780271422,2026-07-08T02:00:00Z
THB,MRO,,Mauritania Ouguiya,1,11.603900956523681,12.321668025999372,2026-07-08T02:00:00Z
THB,MRU,,Mauritania Ouguiya,2,1.160390095652368,1.2321668025999373,2026-07-08T02:00:00Z
THB,MUR,,Mauritius Rupee,2,1.3683774558282538,1.453019360312476,2026-07-08T02:00:00Z
THB,MVR,,Maldives Rufiyaa,2,0.44822894052164225,0.47595444199720777,2026-07-08T02:00:00Z
THB,MWK,,Malawi Kwacha,2,50.25865377467649,53.36743648238844,2026-07-08T02:00:00Z
THB,MXN,$,Mexican Peso,2,0.5088938315189198,0.5403718004788529,2026-07-08T02:00:00Z
THB,MYR,,Malaysian Ringgit,2,0.11867101915805427,0.1260114945698927,2026-07-08T02:00:00Z
THB,MZN,,Mozambican Metical,2,1.8575949136002878,1.9724976917611305,2026-07-08T02:00:00Z
THB,NAD,$,Namibian Dollar,2,0.47326360678904594,0.502537644322389,2026-07-08T02:00:00Z
THB,NGN,&,Nigerian naira,2,39.85489695995419,42.320148318301875,2026-07-08T02:00:00Z
THB,NIO,,Nicaragua Cordoba Oro,2,1.0645956477712855,1.1304469249530145,2026-07-08T02:00:00Z
THB,NOK,,Norwegian Krone,2,0.2848201281056156,0.2971525460235907,2026-07-08T02:00:00Z
THB,NPR,,Nepalese Rupee,2,4.4168305877439415,4.69003660348068,2026-07-08T02:00:00Z
THB,NZD,$,New Zealand Dollar,2,0.05112672264228011,0.05334045702472936,2026-07-08T02:00:00Z
THB,OMR,﷼,Rial Omani,3,0.0111866777514667,0.011878637200011033,2026-07-08T02:00:00Z
THB,PAB,,Panamanian Balboa,2,0.029068036243618686,0.03086605910404871,2026-07-08T02:00:00Z
THB,PEN,S/.,Peruvian Nuevo Sol,2,0.0987908111735835,0.10490158299875361,2026-07-08T02:00:00Z
THB,PGK,,New Guinea Kina,2,0.12776202615434928,0.13566483189585543,2026-07-08T02:00:00Z
THB,PHP,₱,Philippine Peso,2,1.7905181618669745,1.901271862601014,2026-07-08T02:00:00Z
THB,PKR,₨,Pakistan Rupee,2,8.086729721317095,8.58693980717176,2026-07-08T02:00:00Z
THB,PLN,,New Polish Zloty,2,0.10961186126138193,0.11435794185208095,2026-07-08T02:00:00Z
THB,PYG,,Paraguay Guarani,0,176.67844548813179,187.60700912657296,2026-07-08T02:00:00Z
THB,QAR,﷼,Qatari Rial,2,0.10583710597410308,0.11238373108590329,2026-07-08T02:00:00Z
THB,ROL,,Romanian Lei,2,1333.5090615613544,1415.9941581527787,2026-07-08T02:00:00Z
THB,RON,,New Romanian Lei,2,0.13335090615613543,0.14159941581527785,2026-07-08T02:00:00Z
THB,RSD,РСД,Serbian Dinar,2,2.9902291559134913,3.1751917841143262,2026-07-08T02:00:00Z
THB,RUB,руб,Russian Ruble,2,2.2237092315107767,2.3612582561403097,2026-07-08T02:00:00Z
THB,RWF,,Rwanda Franc,0,42.609110274059866,45.24472534255842,2026-07-08T02:00:00Z
THB,SAR,﷼,Saudi Riyal,2,0.10913030287508718,0.11588063088797917,2026-07-08T02:00:00Z
THB,SBD,,Solomon Island Dollar,2,0.23562218693648437,0.2501967552005968,2026-07-08T02:00:00Z
THB,SCR,,Seychelles Rupee,2,0.4282595550582281,0.45474983681440717,2026-07-08T02:00:00Z
THB,SEK,kr,Swedish Krone,2,0.2816861767027448,0.29388289775585336,2026-07-08T02:00:00Z
THB,SGD,$,Singapore Dollar,2,0.03759467719459997,0.03922248795972698,2026-07-08T02:00:00Z
THB,SHP,,St. Helena Pound,2,0.021794217088480082,0.023142312990860295,2026-07-08T02:00:00Z
THB,SKK,,Slovak Koruna,2,0.7675887801860513,0.8150684985480752,2026-07-08T02:00:00Z
THB,SLE,Le,Sierra Leone Leone,2,0.7067913969343436,0.7505104524148185,2026-07-08T02:00:00Z
THB,SLL,,Sierra Leone Leone,2,662.6208501542548,703.6077068648273,2026-07-08T02:00:00Z
THB,SOS,,Somalia Shilling,2,16.612396089849923,17.63996698200559,2026-07-08T02:00:00Z
THB,SRD,Sr$,Surinamese dollar,2,1.0952981798075394,1.1630485826822328,2026-07-08T02:00:00Z
THB,STD,,Sao Tome & Principe Dobra,2,630.8615288119432,669.8838914188676,2026-07-08T02:00:00Z
THB,STN,,Sao Tome & Principe Dobra,2,0.6308615288119432,0.6698838914188676,2026-07-08T02:00:00Z
THB,SVC,₡,El Salvador Colón,2,0.2543456356226597,0.27007835535189645,2026-07-08T02:00:00Z
THB,SZL,,Swaziland Lilangeni,2,0.47326360678904594,0.502537644322389,2026-07-08T02:00:00Z
THB,THB,฿,Thai Baht,2,1.0,1.0,2026-07-08T02:00:00Z
THB,TND,,Tunisian Dinar,3,0.08590721339422092,0.09122106164540986,2026-07-08T02:00:00Z
THB,TOP,,Tonga Pa’anga,2,0.06982087015680265,0.07413968686753271,2026-07-08T02:00:00Z
THB,TRY,₤,New Turkish Lira,2,1.3619464856324444,1.4461905981457914,2026-07-08T02:00:00Z
THB,TTD,,Trinidad & Tobago Dollar,2,0.19608726259287132,0.20821637161923448,2026-07-08T02:00:00Z
THB,TWD,元,New Taiwan Dollar,2,0.9349010182518324,0.9927299472158634,2026-07-08T02:00:00Z
THB,TZS,,Tanzanian Shilling,2,76.73967301153266,81.48645690915325,2026-07-08T02:00:00Z
THB,UAH,,Ukraine Hryvnia,2,1.2901153003074586,1.3699162467182293,2026-07-08T02:00:00Z
THB,UGX,,Uganda Shilling,0,106.15648747115522,112.7228681394741,2026-07-08T02:00:00Z
THB,USD,$,US Dollars,2,0.029068036243618686,0.0303266522459197,2026-07-08T02:00:00Z
THB,UYU,₱,Peso Uruguayo,2,1.1684479178569036,1.240723046796506,2026-07-08T02:00:00Z
THB,UZS,som,Uzbekistani Som,2,349.43616489559406,371.05077303346593,2026-07-08T02:00:00Z
THB,VND,₫,Vietnamese New Dong,0,764.3731001716568,811.6539104915531,2026-07-08T02:00:00Z
THB,VUV,,Vanuatu Vatu,0,3.4656521316569546,3.6800223666048075,2026-07-08T02:00:00Z
THB,WST,,Samoan Tala,2,0.0803641960958914,0.08533517729769913,2026-07-08T02:00:00Z
THB,XAF,,CFA Franc BEAC,0,16.713311872950328,17.747124978493652,2026-07-08T02:00:00Z
THB,XCD,EC$,East Carribean Dollar,2,0.07848382525416894,0.0833384948575196,2026-07-08T02:00:00Z
THB,XCG,Cg,Caribbean Guilder,2,0.052032511035548845,0.05525101687279929,2026-07-08T02:00:00Z
THB,XOF,,CFA Franc BCEAO,0,16.713311872950328,17.747124978493652,2026-07-08T02:00:00Z
THB,XPF,,CFP Franc,0,3.04048576115408,3.2285570453491776,2026-07-08T02:00:00Z
THB,YER,,Yemeni Rial,2,6.93171193178908,7.3604776182914975,2026-07-08T02:00:00Z
THB,ZAR,R,South African Rand,2,0.47326360678904594,0.4937554330623861,2026-07-08T02:00:00Z
THB,ZMK,,Zambia Kwacha,2,535.5795551107626,568.7081873856553,2026-07-08T02:00:00Z
THB,ZMW,,Zambian Kwacha,2,0.5355795551107626,0.5687081873856551,2026-07-08T02:00:00Z
TND,AED,,UAE Dirham,2,1.2054047721442023,1.279965892070648,2026-07-08T02:00:00Z
TND,ALL,L,Albanian Lek,2,27.01208265982531,28.682933133628936,2026-07-08T02:00:00Z
TND,AMD,,Armenian Dram,2,119.82412172081919,127.23592306437502,2026-07-08T02:00:00Z
TND,AOA,,Angolan kwanza,2,300.97293431999174,319.58981685524896,2026-07-08T02:00:00Z
TND,ARS,$,Nuevo Argentine Peso,2,489.6966021087598,519.9871135794048,2026-07-08T02:00:00Z
TND,AUD,A$,Australian Dollar,2,0.47331247312146874,0.4938064152566251,2026-07-08T02:00:00Z
TND,AWG,,Aruban Guilder,2,0.587512197292127,0.6238531579493719,2026-07-08T02:00:00Z
TND,AZN,man,Azerbaijani manat,2,0.5581243604763246,0.5926475167944478,2026-07-08T02:00:00Z
TND,BAM,,Bosnia and Herzegovina Convertible Marks,2,0.5626699093915443,0.5974742336838047,2026-07-08T02:00:00Z
TND,BBD,,Barbados Dollar,2,0.6564290480921804,0.6970329067370575,2026-07-08T02:00:00Z
TND,BDT,,Bangladesh Taka,2,40.4360379932674,42.93723621965507,2026-07-08T02:00:00Z
TND,BGN,,New Bulgarian Lev,2,0.5626699093915443,0.5974742336838047,2026-07-08T02:00:00Z
TND,BHD,,Bahraini Dinar,3,0.12367920750967629,0.13132946776800677,2026-07-08T02:00:00Z
TND,BMD,,Bermudian Dollar,2,0.3282145240460902,0.34851645336852877,2026-07-08T02:00:00Z
TND,BND,,Brunei Dollar,2,0.4244909762282562,0.45074815001557106,2026-07-08T02:00:00Z
TND,BOB,,Bolivia Boliviano,2,3.234687408242255,3.4347711654531166,2026-07-08T02:00:00Z
TND,BRL,R$,Brazilian Real,2,1.6931018937315558,1.7978298459211368,2026-07-08T02:00:00Z
TND,BSD,,Bahamian Dollar,2,0.3282145240460902,0.34851645336852877,2026-07-08T02:00:00Z
TND,BTN,Nu.,Bhutan Ngultrum,2,31.169706375216883,33.09772944997257,2026-07-08T02:00:00Z
TND,BWP,,Botswana Pula,2,4.626390639597823,4.9125591327688225,2026-07-08T02:00:00Z
TND,BYN,Br,Belarusian Ruble,2,0.9468982545637893,1.0054692806192815,2026-07-08T02:00:00Z
TND,BYR,Br,Belarusian Ruble,0,9468.982545637893,10054.692806192816,2026-07-08T02:00:00Z
TND,BZD,,Belize Dollar,2,0.6564290480921804,0.6970329067370575,2026-07-08T02:00:00Z
TND,CAD,$,Canadian Dollar,2,0.46613453353699225,0.48631767828807854,2026-07-08T02:00:00Z
TND,CHF,,Swiss Franc,2,0.2654686874379013,0.27696320792490325,2026-07-08T02:00:00Z
TND,CLP,$,Chilean Peso,2,305.1344850444145,324.00878308839884,2026-07-08T02:00:00Z
TND,CNY,¥,Yuan Renminbi,2,2.230426052526211,2.368390550620616,2026-07-08T02:00:00Z
TND,COP,₱,Colombian Peso,2,1091.1493649993326,1158.6431401539307,2026-07-08T02:00:00Z
TND,CRC,,Costa Rican Colon,2,148.35306556137203,157.52954384351875,2026-07-08T02:00:00Z
TND,CUP,,Cuban Peso,2,7.877148577106166,8.364394880844692,2026-07-08T02:00:00Z
TND,CVE,,Cape Verdi Escudo,0,31.87949613987217,33.851423736152924,2026-07-08T02:00:00Z
TND,CZK,,Czech Koruna,2,6.972382957898951,7.403664377975176,2026-07-08T02:00:00Z
TND,DJF,,Djibouti Franc,0,58.44682186763158,62.062089199650025,2026-07-08T02:00:00Z
TND,DKK,kr,Danish Krone,2,2.150605638189017,2.243724645203387,2026-07-08T02:00:00Z
TND,DOP,,Dominican Republic Peso,2,19.341699019767773,20.53809277356784,2026-07-08T02:00:00Z
TND,DZD,,Algerian Dinar,2,43.66496003440452,46.36588539735738,2026-07-08T02:00:00Z
TND,EEK,,Estonian Krone,2,4.501416813726217,4.779854967152581,2026-07-08T02:00:00Z
TND,EGP,£,Egyptian Pound,2,16.02015422715881,17.011091602034615,2026-07-08T02:00:00Z
TND,ETB,,Ethiopian Birr,2,52.17299052392745,55.4001858140673,2026-07-08T02:00:00Z
TND,EUR,€,Euro,2,0.2876929693176931,0.30014977829845924,2026-07-08T02:00:00Z
TND,FJD,$,Fiji Dollar,2,0.74227663013658,0.7881906484955437,2026-07-08T02:00:00Z
TND,FKP,,Falkland Islands Pound,2,0.24540321732178608,0.2605827977746801,2026-07-08T02:00:00Z
TND,GBP,£,Pound Sterling,2,0.24579048833657113,0.25643296308928865,2026-07-08T02:00:00Z
TND,GEL,,Georgian Lari,2,0.8638556789702371,0.9172900508653034,2026-07-08T02:00:00Z
TND,GHC,,Ghanaian Cedi (2nd),0,37334.34816781101,39643.68929159314,2026-07-08T02:00:00Z
TND,GHS,GH₵,Ghanaian Cedi (3rd),2,3.7334348167811013,3.9643689291593143,2026-07-08T02:00:00Z
TND,GIP,,Gibraltar Pound,2,0.24540321732178608,0.2605827977746801,2026-07-08T02:00:00Z
TND,GMD,,Gambia Delasi,2,24.123832248305725,25.616028057479276,2026-07-08T02:00:00Z
TND,GNF,,Guinea Franc,0,2878.635036406507,3056.694935565673,2026-07-08T02:00:00Z
TND,GTQ,,Guatemala Quetzal,2,2.50121705989649,2.655931517209675,2026-07-08T02:00:00Z
TND,GYD,,Guyanese Dollar,2,68.65596980855071,72.90273082763633,2026-07-08T02:00:00Z
TND,HKD,$,Hong Kong Dollar,2,2.574046535079264,2.6855000963919746,2026-07-08T02:00:00Z
TND,HNL,,Honduras Lempira,2,8.78631589874394,9.329799356398205,2026-07-08T02:00:00Z
TND,HRK,,Croatia Kuna,2,2.167622677324159,2.301702430560705,2026-07-08T02:00:00Z
TND,HTG,,Haitian Gourde,2,42.820998324262604,45.469719870093286,2026-07-08T02:00:00Z
TND,HUF,Ft,Hungarian Forint,2,102.24608129550813,108.57058116945709,2026-07-08T02:00:00Z
TND,IDR,,Indonesian Rupiah,0,5899.6562854981985,6264.583478415614,2026-07-08T02:00:00Z
TND,ILS,₪,New Israeli Scheqel,2,0.9995892218943249,1.0614194830424275,2026-07-08T02:00:00Z
TND,INR,₨,Indian Rupee,2,31.169706375216883,33.09772944997257,2026-07-08T02:00:00Z
TND,IQD,,Iraqi Dinar,3,429.9676123678318,456.5635471534709,2026-07-08T02:00:00Z
TND,ISK,,Iceland Krona,2,41.31072531253244,43.86602790918393,2026-07-08T02:00:00Z
TND,JMD,,Jamaican Dollar,2,51.96951967137752,55.18412913558644,2026-07-08T02:00:00Z
TND,JOD,,Jordanian Dinar,3,0.23270045823261606,0.2470943010098913,2026-07-08T02:00:00Z
TND,JPY,¥,Japanese Yen,0,53.27906929841472,55.585998072160514,2026-07-08T02:00:00Z
TND,KES,,Kenyan Shilling,2,42.42173802144351,45.04576305369775,2026-07-08T02:00:00Z
TND,KGS,,Kyrgyzstan Som,2,28.70236516245755,30.47776919312503,2026-07-08T02:00:00Z
TND,KHR,,Cambodia Riel,2,1332.306140910237,1414.7168300387052,2026-07-08T02:00:00Z
TND,KMF,,Comoro Franc,0,141.53567719069298,150.29046134681835,2026-07-08T02:00:00Z
TND,KRW,₩,South-Korean Won,0,498.0163231652159,528.8214565568787,2026-07-08T02:00:00Z
TND,KWD,,Kuwaiti Dinar,3,0.10177138789613394,0.1080665252917711,2026-07-08T02:00:00Z
TND,KYD,,Cayman Islands Dollar,2,0.2691367727967019,0.2857844082274258,2026-07-08T02:00:00Z
TND,KZT,8,Kazakhstani Tenge,2,154.44955288953483,164.00313348064006,2026-07-08T02:00:00Z
TND,LAK,,Laos Kip,2,7403.490872421515,7861.438761437279,2026-07-08T02:00:00Z
TND,LBP,£,Lebanese Pound,2,29391.61278602465,31209.650690314833,2026-07-08T02:00:00Z
TND,LKR,₨,Sri Lanka Rupee,2,109.90920068809041,116.70770794714755,2026-07-08T02:00:00Z
TND,LTL,,Lithunianian Litas,2,0.9933462844601307,1.0547903845298296,2026-07-08T02:00:00Z
TND,LVL,,Latvian Lats,2,0.2021906188364747,0.2146972550531639,2026-07-08T02:00:00Z
TND,LYD,,Libyan Dinar,3,2.1057757517832516,2.2360299219966486,2026-07-08T02:00:00Z
TND,MAD,,Moroccan Dirham,2,3.0738986846202896,3.2640367475864935,2026-07-08T02:00:00Z
TND,MDL,,Moldovia Leu,2,5.733907878931681,6.088582593092403,2026-07-08T02:00:00Z
TND,MKD,ден,Macedonian Denar,2,17.707185799237763,18.802475642489583,2026-07-08T02:00:00Z
TND,MMK,,Myanmar Kyat,2,1202.6601812169115,1277.0515326323907,2026-07-08T02:00:00Z
TND,MNT,,Mongolia Tugrik,2,1175.9928554268681,1248.7346815357469,2026-07-08T02:00:00Z
TND,MOP,,Macau Pataca,2,2.651277712692599,2.8152742722405946,2026-07-08T02:00:00Z
TND,MRO,,Mauritania Ouguiya,1,131.0225705515104,139.12705945160383,2026-07-08T02:00:00Z
TND,MRU,,Mauritania Ouguiya,2,13.102257055151037,13.912705945160381,2026-07-08T02:00:00Z
TND,MUR,,Mauritius Rupee,2,15.450694763691368,16.406407841857845,2026-07-08T02:00:00Z
TND,MVR,,Maldives Rufiyaa,2,5.061065946939925,5.374121572523839,2026-07-08T02:00:00Z
TND,MWK,,Malawi Kwacha,2,567.4831278454169,602.5851769904943,2026-07-08T02:00:00Z
TND,MXN,$,Mexican Peso,2,5.746048522236888,6.101474204024737,2026-07-08T02:00:00Z
TND,MYR,,Malaysian Ringgit,2,1.3399443892456215,1.4228275473432888,2026-07-08T02:00:00Z
TND,MZN,,Mozambican Metical,2,20.974572390372664,22.271968620704996,2026-07-08T02:00:00Z
TND,NAD,$,Namibian Dollar,2,5.343738673943025,5.674279210475583,2026-07-08T02:00:00Z
TND,NGN,&,Nigerian naira,2,450.0116873044355,477.8474617768748,2026-07-08T02:00:00Z
TND,NIO,,Nicaragua Cordoba Oro,2,12.02061779840731,12.764161167380957,2026-07-08T02:00:00Z
TND,NOK,,Norwegian Krone,2,3.2159758575178325,3.3552242967093266,2026-07-08T02:00:00Z
TND,NPR,,Nepalese Rupee,2,49.87154746192517,52.95638544926074,2026-07-08T02:00:00Z
TND,NZD,$,New Zealand Dollar,2,0.577284712232883,0.6022805451336883,2026-07-08T02:00:00Z
TND,OMR,﷼,Rial Omani,3,0.12631159817893317,0.1341246867260837,2026-07-08T02:00:00Z
TND,PAB,,Panamanian Balboa,2,0.3282145240460902,0.34851645336852877,2026-07-08T02:00:00Z
TND,PEN,S/.,Peruvian Nuevo Sol,2,1.1154719499354915,1.1844702148799549,2026-07-08T02:00:00Z
TND,PGK,,New Guinea Kina,2,1.4425932406981745,1.5318258122877524,2026-07-08T02:00:00Z
TND,PHP,₱,Philippine Peso,2,20.21719187934691,21.467739830646718,2026-07-08T02:00:00Z
TND,PKR,₨,Pakistan Rupee,2,91.30930360505984,96.95730176619757,2026-07-08T02:00:00Z
TND,PLN,,New Polish Zloty,2,1.2376551540047158,1.2912443462399716,2026-07-08T02:00:00Z
TND,PYG,,Paraguay Guarani,0,1994.9208611510687,2118.318027820207,2026-07-08T02:00:00Z
TND,QAR,﷼,Qatari Rial,2,1.1950334406002996,1.268953034864236,2026-07-08T02:00:00Z
TND,ROL,,Romanian Lei,2,15056.986935180104,15988.346951789184,2026-07-08T02:00:00Z
TND,RON,,New Romanian Lei,2,1.5056986935180106,1.5988346951789183,2026-07-08T02:00:00Z
TND,RSD,РСД,Serbian Dinar,2,33.76343110939748,35.85189076564887,2026-07-08T02:00:00Z
TND,RUB,руб,Russian Ruble,2,25.10846143579553,26.66156214316433,2026-07-08T02:00:00Z
TND,RWF,,Rwanda Franc,0,481.1102040543948,510.86959811961515,2026-07-08T02:00:00Z
TND,SAR,﷼,Saudi Riyal,2,1.2322177568846115,1.3084374119496391,2026-07-08T02:00:00Z
TND,SBD,,Solomon Island Dollar,2,2.660469503062299,2.82503462696306,2026-07-08T02:00:00Z
TND,SCR,,Seychelles Rupee,2,4.835586582237184,5.134695030622989,2026-07-08T02:00:00Z
TND,SEK,kr,Swedish Krone,2,3.1805896222917562,3.318305873978616,2026-07-08T02:00:00Z
TND,SGD,$,Singapore Dollar,2,0.4244909762282562,0.4428709978793766,2026-07-08T02:00:00Z
TND,SHP,,St. Helena Pound,2,0.24608399854403631,0.2613056891756262,2026-07-08T02:00:00Z
TND,SKK,,Slovak Koruna,2,8.667038393664823,9.203143861314194,2026-07-08T02:00:00Z
TND,SLE,Le,Sierra Leone Leone,2,7.9805598149274095,8.47420269007756,2026-07-08T02:00:00Z
TND,SLL,,Sierra Leone Leone,2,7481.819037711506,7944.611967879229,2026-07-08T02:00:00Z
TND,SOS,,Somalia Shilling,2,187.57475153114945,199.17731348152984,2026-07-08T02:00:00Z
TND,SRD,Sr$,Surinamese dollar,2,12.367287826435128,13.132274702297096,2026-07-08T02:00:00Z
TND,STD,,Sao Tome & Principe Dobra,2,7123.216535257218,7563.827867334984,2026-07-08T02:00:00Z
TND,STN,,Sao Tome & Principe Dobra,2,7.123216535257218,7.563827867334985,2026-07-08T02:00:00Z
TND,SVC,₡,El Salvador Colón,2,2.871880681565406,3.049522785579761,2026-07-08T02:00:00Z
TND,SZL,,Swaziland Lilangeni,2,5.343738673943025,5.674279210475583,2026-07-08T02:00:00Z
